JobID,Skill_ID
R15322,BGSC3A32D5D046FF00F
R15322,BGS4534D46AD244EF88
R15323,BGS276AC64BD433B568
R15323,BGSEBBA08CB195CCBAE
R15323,BGS8750676A5140A166
R15323,BGS3DDC4C723043000A
R15323,BGSEE13E51096084C22
R15324,BGS784468C5251082EC
R15324,BGS1B759146B19359DB
R15324,BGS64074FD87486EB44
R15325,BGSC98FFC3F16A74B1A
R15325,BGSF924DBA9B8B8967E
R15325,BGS6641D31186DC577F
R15325,BGS00A54E3BA2FEB48A
R15325,BGSFF4D71FC0EC629BC
R15326,BGSA627A3BB0544CD01
R15326,BGSF2338ED1965CFDA5
R15326,BGS2896A76CEE4E12F3
R15326,BGS75FB208D95FEFAD3
R15327,BGS9EC67042F0C4B5FD
R15327,BGS7D71BC6B493EDC99
R15327,BGS0F0CF450E093B52D
R15328,BGS005F3EA775CF2F18
R15328,BGSD2E022117953CEBF
R15329,BGSDF446E7D97A4B79F
R15329,BGS74FA0F94FDFB4595
R15330,BGS57BBA0DE4C095E33
R15330,BGSF0D60C4D6DA132E4
R15330,BGSC47EF6162F0185E9
R15331,BGSD2A5B122708426CE
R15331,BGSA55714B9104F436B
R15331,BGSE8624F698234AB1D
R15331,BGS2E8B7B3414B3BA8A
R15331,BGS5CB7ADDAFDC89F37
R15332,BGSDEDB125266113778
R15332,BGS8C0B1CFF4D7BC166
R15332,BGSB06CB2C52ABD3D16
R15332,BGS69E4EBB02D4F1AD0
R15332,BGS51DDA66B2329A892
R15333,BGSBE781D09CF957B41
R15333,BGS922E833F2271C092
R15333,BGS5CA861787346D1A5
R15333,BGS7B2732F6D3E32059
R15334,BGSD58DD92E28796BA8
R15334,BGSA7FE9014CA583C60
R15334,BGS0B35ECE93AA15B6D
R15335,BGSEDC1BB82A6372C19
R15335,BGS5A7CEEEC19E3CEBF
R15335,BGSD6F4B18CF3619B23
R15335,BGSE3AD5894A2EBA91F
R15335,BGS7E4AE495E9E2F82F
R15336,BGS2389946FE76F6A21
R15336,BGSFB04F1A832796D8D
R15337,BGS0F0D1963581DA136
R15337,BGSBEAAEC7D7EDCDE8D
R15337,BGSCD892D74F37CCF10
R15337,BGS310275C65DAE375A
R15338,BGS9998854702AC89B7
R15338,BGSBD790B0D4AE68183
R15338,BGS91E317F79C85F25F
R15338,BGSFB72D18B983E5336
R15338,BGS044596DFC9675A26
R15339,BGS8712692A879A79F1
R15339,BGS15CBDB51864AA58D
R15339,BGS5223AA434287E8AB
R15340,BGS3A14912C6C028E35
R15340,BGSDD4893D76B154CC9
R15340,BGSB5E451F49C8E7B1C
R15340,BGS973E2FD2FEC27EE4
R15340,BGS092A1C203F33FB5E
R15341,BGSB55A52597DE95472
R15341,BGS87903C7A90F0CE83
R15341,BGS7BEAE4E08AF3DF3B
R15341,BGSB61DC894CF89805F
R15342,BGSFFA414765F5352D0
R15342,BGS90F7B8F257A60F4A
R15342,BGSA42C6954CA4712A3
R15342,BGS2574436E09D9560D
R15342,BGS7A9DF7EDB9F5A9B9
R15343,BGSBB27694DBC5E062A
R15343,BGSDB343FCE60B5158A
R15343,BGS549961AA5F9702EF
R15343,BGS35661BAE11FD8785
R15343,BGS64DA151EE9BB8CDF
R15344,BGS0180623478F779DE
R15344,BGS1FE8AE54E0580D53
R15344,BGS4ACE5A7574DE553F
R15345,BGSF2411F72FE0446ED
R15345,BGS382FDFA035D998C0
R15345,BGS48D1FCB0B6C2B648
R15346,BGSC3958D556C6AF547
R15346,BGSFBEE0154A59960D3
R15347,BGS0F2132FE3D10A467
R15347,BGS7AD41A504BA44EDF
R15348,BGS1BC0D5D3C971C908
R15348,BGS730C73CB136D382D
R15348,BGSAA9565C0F7D2E2CC
R15349,BGS128870FFE40A215A
R15349,BGSE7B8B84D571EB2E6
R15350,BGS392FF4BB788FC9F9
R15350,BGS13C5CF0466C82BCF
R15350,BGSD9D3096141807ADB
R15350,BGS2A02142210AB56BB
R15351,BGS2BA36AB82FD592E0
R15351,BGSA03F6630A03DD9F1
R15352,BGSB099E4A4537C1A42
R15352,BGS7B8A8A53F46D5DFF
R15352,BGS712C9639B0AB9D70
R15352,BGS3D1ED57A8CFAA104
R15353,BGS271F8C13513210DD
R15353,BGS8B3546BD6312AC6D
R15354,BGSF6532F3F0E17E513
R15354,BGS7BB7A46A1FA00D0B
R15354,BGS6DB5312F23B11790
R15354,BGS497649F4BE5B3D6B
R15354,BGS9F4023F8DDAD7C2C
R15355,BGSFED76D365ADB7BB7
R15355,BGS61DDFEC7F14FD9B8
R15355,BGS1C5969B4769B9F6A
R15356,BGS2E75AB57B27526B8
R15356,BGS1F8BA03171B486B0
R15356,BGS5034AFC0CBAB0F6A
R15357,BGSA213F03A319F4B8B
R15357,BGS653BC403E427793B
R15357,BGSC766817E09D9C70A
R15358,BGSFB84742E268EF118
R15358,BGSBA7AF42AA708D6BE
R15358,BGSA6194859DA00ADA7
R15358,BGSC0D16CDF2113B3BF
R15358,BGS908FB36BC33362DD
R15359,BGSC64D00BCD562A28B
R15359,BGSBD646C5D598B6A92
R15359,BGS06435BF64EA5E15C
R15359,BGSC3C20817C769886C
R15359,BGS729A12BA6D00E7C9
R15360,BGS684FB4117BF74F45
R15360,BGS3B7AF7B27A761553
R15360,BGS3A2C8CD132166D19
R15360,BGS0BFA62CF56A28C28
R15361,BGS20C05B09086E1027
R15361,BGS07D17F1D19CFD1EF
R15362,BGSAF76E3C84A324BB5
R15362,BGSF878D4A8F1B54373
R15363,BGS230B11BAAB98F084
R15363,BGS7D0D30647FB9DC19
R15364,BGS09B7A85DB2D09A24
R15364,BGS8AB9AC9D8EA095EA
R15364,BGS17C091D54911E753
R15365,BGS755A8BA213F403F7
R15365,BGS9AF2A5945AC1B7A3
R15365,BGS00FAABB27EC3113D
R15366,BGS899AF7C89DA1313A
R15366,BGSDAC2F3A4C5862251
R15367,BGS4B02C6F2F7510E10
R15367,BGS3FF48544109CDCD8
R15368,BGS9CC8DE6B9B414F80
R15368,BGSC66A748764A8E6C5
R15368,BGS6F7AE7F9AE403FCC
R15368,BGS766EFABCF5B57660
R15368,BGS6621CF48AE145402
R15369,BGS7B2732F6D3E32059
R15369,BGS00C6DF588978F2E6
R15369,BGS8B58AC87C05B5B23
R15369,BGS4EAAEC3826A981F6
R15369,BGSE1F272B2DDD87F07
R15370,BGSFDA9AD08E23A42A0
R15370,BGSD3C23AB6240BE1EC
R15370,BGS1F5A97BB2356A8D7
R15370,BGS3D79A38B6827FF3A
R15370,BGS1051B32850DA0212
R15371,BGS06131894CE90642E
R15371,BGSD71A5A70ED3A1349
R15371,BGSD999190FD8BB6D68
R15371,BGSAF97AB0DDCAA2D49
R15372,BGSA9291CD9B63D43CE
R15372,BGS1EAE56B58D9EFF24
R15372,BGS1798F4C922766189
R15373,BGS905D9FCB5CEDECD3
R15373,BGSCF524CD184FA1291
R15374,BGS52F91CB5F1DCDBC1
R15374,BGSCE3B4B22D50FD9F5
R15374,BGS6FDBC7B12019959E
R15374,BGSC617D7E3AD762814
R15375,BGSFECFCA4719DEB431
R15375,BGS20CEB057118E0685
R15375,BGS655DB9F5A5046D3B
R15375,BGSA678CB0444F4D2AB
R15376,BGS2BB6262D11E10406
R15376,BGS186BB8BC571446F2
R15376,BGSFCF2D671F845C081
R15376,BGS579BFBE3C2556D80
R15377,BGS3014C9379D5D81A0
R15377,BGSB97C549D099371E2
R15378,BGS635FE88D8D26A3F7
R15378,BGS35D940BE2DBC3CA6
R15379,BGS921C515D044BE267
R15379,BGS82050BDF237721C6
R15380,BGSF4A6FC37AAA239E4
R15380,BGSCB3BC7744670D6B9
R15381,BGSC914F778DF3AABE5
R15381,BGSC5DA95A1D216FCE2
R15381,BGS976491701E01A239
R15381,BGSD32871FB558264FC
R15382,BGS5C4434A3B0ACE5AC
R15382,BGS905191C472E937BD
R15382,BGSEB1FE502E912BC88
R15382,BGS573245AE352C6AA1
R15382,BGS6A8BEEA778FA24E7
R15383,BGSA276C7F0777565B0
R15383,BGS1A7FD299D6B657D4
R15383,BGS20E49457A72C60C2
R15384,BGS665C545F4409A7F1
R15384,BGSAA37D1ACBB14B5FB
R15385,BGS1EFB3E02C3D9C04A
R15385,BGSCF6A9BB5CEE196E6
R15386,BGSED645897C1F1AC91
R15386,BGS57BD458AA40CA096
R15386,BGS520C504922010796
R15386,BGSD20E3F23BBBCD147
R15386,BGS27C4A21BAE048020
R15387,BGS4071BA3C9A788C52
R15387,BGS642BDCB67DA200A4
R15388,BGSB57D554EE9F2D99A
R15388,BGS533CBBC2F53EBFEE
R15388,BGS4A5B9AA918366A3F
R15388,BGSF925CF0A8AD6C59D
R15389,BGS52DA7651ADE7DC34
R15389,BGSF5B9885F6E932A10
R15389,BGS26E052221BDA08E9
R15389,BGS2B2708A7D901DF6A
R15389,BGSC730DED65FE6DCEF
R15390,BGS071F9444EACFDA83
R15390,BGS8A0DCBE0A3B2129F
R15390,BGS1FD669ECBF7DA12D
R15390,BGS3B1D1980556637B2
R15390,BGS3086276DFD3911D0
R15391,BGSC9C8507CBCB4AF44
R15391,BGSAE58E0355FA123DE
R15391,BGS20E74422D03F92F0
R15391,BGS22F792C132301309
R15391,BGS47EAA4686B7567C4
R15392,BGSD9CDC98341560FBF
R15392,BGSE57175B3D46D4C40
R15392,BGS91CD6C74842B251A
R15392,BGSBBD3123079C052E4
R15392,BGS8068CC6A06281049
R15393,BGS69C2BBDCF195E819
R15393,BGS32359B787E7A4C0A
R15393,BGS6CFC5B776336FF86
R15393,BGS435B64A4327ABE20
R15394,BGS315D92DD1349EF34
R15394,BGS42A3D6F89652A0B8
R15394,BGS1D3E16FC7E1AB6E8
R15395,BGS14132B2C60282E75
R15395,BGSA44AB432D062F1A0
R15395,BGSB7C60C90CC8EEED4
R15395,BGS2CB5ED32E1163E08
R15395,BGSCEC633887A091BD2
R15396,BGSCFAF4A93F8F48E6A
R15396,BGSBC73264EE580AD5B
R15396,BGS382D2E4CB3CFADDD
R15396,BGSA417EA4341547669
R15396,BGSB79F17AF49E1B4CB
R15397,BGSF2CE2D35119E557B
R15397,BGS34C3DBFE57763EF3
R15397,BGS6407A0D9B76A724E
R15397,BGS583E185FB047865F
R15398,BGSB872AB8ED66E3249
R15398,BGS223D32B8C27AD0F9
R15398,BGSC64D00BCD562A28B
R15398,BGSCD5C215242A78614
R15398,BGS1805F58D841A9C92
R15399,BGS96986A0EED24B341
R15399,BGSD1D6D5943639CFEF
R15399,BGS71FA08FDE3ACB1DB
R15400,BGS2E209E5923329293
R15400,BGS5E8A0065ACAA10D6
R15401,BGSC8CDFCA658869774
R15401,BGSA9EA3DC547FD15A5
R15401,BGS8D40FC669F69AF65
R15401,BGSF7D71483BAD28292
R15402,BGSE843FDDF76937D40
R15402,BGS7CBD95151B7A3FD6
R15402,BGS77331E2A6C253DEF
R15402,BGS9037E78D012DE67B
R15403,BGS23DCBB955088D70D
R15403,BGS48196DAAB8D6BC6B
R15403,BGS4228C403F1DD7B57
R15404,BGS8499673B24222711
R15404,BGSC249072EA6924E02
R15404,BGS1C3CBF534B9EB6CC
R15405,BGSB034165852C0C850
R15405,BGS1D11A00A51DE0E19
R15405,BGS9023C050B87C12C0
R15405,BGS8249E900F09D36C4
R15406,BGSC903F7107A5A30F7
R15406,BGS0472E2E9BB0B85F7
R15407,BGS813E4C25DDCE5110
R15407,BGSE933BF7E94D8922A
R15407,BGS9848CB209E7222D3
R15408,BGS9D0AA19FC1EDAEDA
R15408,BGS5F3E451F9CB73B91
R15408,BGS350B5F77B072145D
R15409,BGSE0E75863AFC3FCF5
R15409,BGS54FDA258C0CBA5E6
R15409,BGS15E1AA8F718815E9
R15409,BGSEF6F57D79518A697
R15410,BGSCCB03632DA12001B
R15410,BGSDC3768BF55B7BDC2
R15410,BGS9E00886B1D16CAAE
R15410,BGS447AA9603AC4A0C3
R15410,BGS862C519FC22C768E
R15411,BGS304A899F34AD3810
R15411,BGS827082040EDE3039
R15411,BGS47D8FA59AB85EDDA
R15411,BGS594B86A08E05367A
R15412,BGSC1C869551F176B14
R15412,BGS7C4EB44D88AE14DE
R15412,BGS2466359DEA689DA7
R15412,BGS3B95BF793091F010
R15413,BGS6BC21330FC7FF826
R15413,BGS9BBEC4BE41673509
R15413,BGS397048391BC180DA
R15413,BGSCCDE2E4BDA862604
R15414,BGS48E2F8D3D30F04BA
R15414,BGS1FA5A0410E71C82F
R15414,BGS59A3CFA144B4A701
R15415,BGS360434C528A537CC
R15415,BGSDEE30002B820118B
R15415,BGSAC8ACA6C50DC2D44
R15415,BGS45C0BFB1EF312588
R15416,BGS8DA250280AA683A8
R15416,BGS3C6AE3E2A2BE7403
R15416,BGS44BA9CAF1FF6A270
R15416,BGSF4D0B99221EE36B5
R15417,BGS3A82D4A169A7DA32
R15417,BGSB3A24306982ED685
R15417,BGS0050AB639612F54D
R15417,BGS21DA0D065E89C83C
R15417,BGS0FC1BFBAC9388F5A
R15418,BGS0037C5F98E1B045C
R15418,BGSBB27831B91BFD816
R15418,BGS5C915A387E9C16FC
R15418,BGS0573BFB74B7B6E43
R15418,BGSA67BA909A9F37294
R15419,BGS8BC4941258FD459C
R15419,BGS8CE6EE94775F591D
R15419,BGS8C7FC6214A846787
R15419,BGS7C45459101BF30A5
R15419,BGS4A164ECC8C7AF3F8
R15420,BGS26CC304B06E07E63
R15420,BGSD60E0869F9BBF9FD
R15420,BGS2BB224CA3B088E23
R15420,BGSD13353040F733F24
R15420,BGS0FA84C3EEA1B84BA
R15421,BGS56688CB872D3D88C
R15421,BGS06FC75034E8A6429
R15422,BGSCAC91CE24D40051B
R15422,BGSB250A172D5CA7726
R15423,BGS925C75648D5B41E6
R15423,BGS3A508C2142879902
R15423,BGS46A40F9056307249
R15424,BGS479498112A398734
R15424,BGS7CA9AFF7740C1EA1
R15424,BGSBE90E5C171CF42F8
R15424,BGS620D58C571814950
R15425,BGSD919F1BEF51CF3F7
R15425,BGSE300B4217C936814
R15426,BGS720EA1DE998F6231
R15426,BGSF27081C9E74AAA7F
R15426,BGS2F560A7472538AF0
R15426,BGS3D76460F2EF5F4A7
R15427,BGSF30D3087CF12E2B2
R15427,BGS7A48447D473EF21D
R15427,BGS82F9092A03FD4549
R15427,BGS04B89246118B3D23
R15427,BGSD7DACCDCABCAD599
R15428,BGSF790CB64BCC5B023
R15428,BGSB5D46BC4F70422C9
R15428,BGSD880D2FF73A19496
R15428,BGS7A62FC135D96368B
R15429,BGS10587C19A4CC4BE6
R15429,BGS708CC8BA9729EC07
R15429,BGS3BE66EF4DA0E10B7
R15429,BGSB8D9CCAEBB791291
R15429,BGSB8EA3E96A203FE8A
R15430,BGSDB3532E1C998C9CC
R15430,BGS09FA590BDE8EB3F9
R15431,BGS3873E38146FB2552
R15431,BGS8E0AF53A93417BCD
R15431,BGSBB7EC94B7E9FC05B
R15431,BGS181FF2D75A0F13F9
R15432,BGS4CB74A15DFF630EB
R15432,BGSB21AF1CCB9BDF5D3
R15432,BGS5AE3CDEB3F58D413
R15432,BGSE8F523A9FBC267BD
R15433,BGS4C47AA9326C89A54
R15433,BGSC4853F4C13732AC9
R15434,BGS666FFA7DE261E066
R15434,BGSF6C561DB025B1B7C
R15434,BGSAB21EFAE0571E339
R15435,BGS2DC2EBCA0FCAD092
R15435,BGS40E2D1E4671891D2
R15436,BGSD761522BA87464EE
R15436,BGS818383363711A20F
R15436,BGS52102D81AB23C766
R15436,BGS45D8D13FFE781E09
R15436,BGS46CB2FDD57CBCCB5
R15437,BGS7B335B1294578E9A
R15437,BGS972CD38C82B3232C
R15438,BGSACC21EAFA726B29E
R15438,BGSC77F6452F294ACAB
R15438,BGSCFC5F60EAC14470D
R15438,BGS3E2E5B6A1ED09F28
R15439,BGS7AE4391F0DB15987
R15439,BGSD64045280ECA41C9
R15439,BGSF419D385CF53D353
R15440,BGS240B1C86821276D8
R15440,BGS54C7EC3A18A4A7D0
R15441,BGS070EB2F1340025B0
R15441,BGSF6CCDDDC3540D64E
R15441,BGS716A6B3B1B818E1E
R15441,BGS3F80677A4814BEA5
R15442,BGS5D283FCF402ADD2B
R15442,BGS77F7733FD104192A
R15442,BGS94D048B37280AFAE
R15442,BGS7B0636FD16A72821
R15443,BGS844BA739C3826797
R15443,BGSC570B01ED333400D
R15443,BGSC7B1A4074DC7DE78
R15443,BGSC7C57F97A4CEAFF8
R15443,BGSB6D0B96AA86117AD
R15444,BGS70FF5D08207C956D
R15444,BGSBB12C9F03C8F6015
R15444,BGS8C890A4287F0032E
R15444,BGS049F2CEA2B2E4FD9
R15444,BGS17754FB2F77E08DA
R15445,BGSC1D58B0AACDB90B3
R15445,BGS2BAC2DDD2C0040A4
R15445,BGSFB779A09F1FE1E7C
R15446,BGS5112BD80740A60F5
R15446,BGSB8D68FCF0CFF68B5
R15446,BGS03BFA990CFA0905D
R15446,BGSD21FCE7AB3B036CE
R15446,BGS1CB7BDF6068C6ADB
R15447,BGSE863D6B2B8E377B3
R15447,BGS8FDC96132104742B
R15448,BGS0C08E652ADA27120
R15448,BGS6371095A9774470E
R15448,BGS8F1D3FC9F07CEED7
R15448,BGS3B03CE385DFA71C5
R15448,BGS0D653D159402A7BF
R15449,BGS18EB4C91589F4836
R15449,BGSAC9756BE2284DB85
R15450,BGSA9C3EACE39639D8D
R15450,BGSE676846C8DAAC5D1
R15451,BGSCFB6E8DBC782C881
R15451,BGS78D6FCAB96CAC5EA
R15451,BGS69F636C4415E9583
R15451,BGS47B67BADDE3A5C8F
R15452,BGSB893F35A51045C41
R15452,BGSB9FCC5B99F504A4E
R15452,BGSC176A13F2DCB7974
R15452,BGS27998DEB81075DBE
R15453,BGS51CC3F7069D812A1
R15453,BGSF6185E99ABAF91EE
R15454,BGS5D63F01BD40E0B35
R15454,BGSE8694F79DBF55F74
R15455,BGSAFC0F4261F7820E2
R15455,BGS157AF026FC52C1E5
R15456,BGSDBA6015B139C9606
R15456,BGS83E189EF431FE383
R15456,BGSED06D2C29CB2F132
R15456,BGS5D9B273E08BD4E05
R15457,BGSFF9E805EBD7E0DA5
R15457,BGS78992EF861BF39B7
R15458,BGSEC2B4E2D94635F4E
R15458,BGS1FECDDFBEE5C597B
R15458,BGSE70B4CDB3D5E4675
R15459,BGSC109CED52128460E
R15459,BGSC9882DFF61662656
R15460,BGSA1B839F665CA5A2D
R15460,BGS616C5B267A7C2802
R15460,BGS852884A0A169AF2F
R15461,BGS92F2E121F65704F1
R15461,BGSEAB7BD2CAC8F6435
R15461,BGSD04777D1316C2CEA
R15462,BGS087A889F8458C592
R15462,BGS99C31F17CD8191F4
R15463,BGSD78DD74C2E0216FE
R15463,BGS0E88D10EE66237B9
R15464,BGSA6FA91467B58235A
R15464,BGS9205B7973BB81119
R15464,BGS8291796748DAF927
R15464,BGS22366B68890E822C
R15464,BGS35F0392579998107
R15465,BGS0D7C3DD84BD45239
R15465,BGS3AA4413103D43D37
R15466,BGS4A6A7CA7EA9315C3
R15466,BGSEC342C121DE8F503
R15466,BGSE676846C8DAAC5D1
R15467,BGS5CE63BEE1ED769ED
R15467,BGS59DB44F28FBC7029
R15468,BGSE4002C033B3B3B87
R15468,BGSB5AF084443B71FF8
R15468,BGSD22B4C950175098A
R15469,BGSAD78D346FC9390B9
R15469,BGSDC3768BF55B7BDC2
R15469,BGSDA896BB63278B50E
R15469,BGS94FE8BB37AE60D1E
R15470,BGS4347200C14788BC9
R15470,BGS7B0824954F2E8562
R15470,BGS7B699DE4123E39FF
R15470,BGS8B0A04A80948C26F
R15470,BGSD699003869C4192D
R15471,BGSC75FB4486B6603A0
R15471,BGS67177F9247C2CAE7
R15471,BGSC35996A69B8010D7
R15471,BGS39AFA81B331324DE
R15472,BGSBD225DA7A232CA4F
R15472,BGSD722B8268027320A
R15472,BGSDDCE3E310D6EE15A
R15472,BGS6C28675427B17F12
R15472,BGS89F42FACD9D3789D
R15473,BGS6FF7136F0C4FB715
R15473,BGS8FE18AC0C30C321E
R15474,BGS4AD47DCB533F01B9
R15474,BGSD6C811FF1F6437E8
R15474,BGSC3A32D5D046FF00F
R15474,BGS71507FF15C8B22A4
R15474,BGSE9D3D896C981FDB3
R15475,BGS3A28E7DD80EDF849
R15475,BGSA051F31F76E2BD42
R15475,BGSA9E6A4BDBA162D52
R15476,BGSB7589ABDAFD430D8
R15476,BGS145279ADF463B2D0
R15476,BGS994A155FD24AF3C3
R15476,BGS92F29F6ECAAFAC6D
R15476,BGS2057A5D97BB3341A
R15477,BGSBB9E29A249294022
R15477,BGSBB3467EEB8148166
R15478,BGSA0C2CCFB2D494704
R15478,BGSB121DE0574A447D2
R15478,BGS2B9EB103ECE27908
R15478,BGS9CF083B07FF3C39C
R15479,BGS94B97940BE068B87
R15479,BGSC15E858B71A1B428
R15479,BGS753F75BFE651ACA6
R15479,BGS56415B6F59F7E005
R15479,BGS2FD143EB63958A8D
R15480,BGS87F74C2AC78B38B6
R15480,BGSEB3CB9DFE67B4068
R15480,BGS31EA930905CD5E0C
R15481,BGSE9E3A7BB33F6C80C
R15481,BGSE7E66E2092AE9D76
R15481,BGS46079D1E5D2FAB0D
R15482,BGS5C5D4C6863516312
R15482,BGS653E0EA20EBCDC68
R15482,BGSB754B03087C7909E
R15482,BGS7C182ABD55A9603D
R15482,BGSADC3D9B0BC8E71BB
R15483,BGS4C8861985950B17B
R15483,BGS7E78C165B3FE4A19
R15483,BGSD1C4FAD010AAF02C
R15484,BGS68D33B1EA5B42BBE
R15484,BGSF6F32304654E7574
R15485,BGSA0D91A1F12EB6698
R15485,BGSF0F0FF8C4F2EE43D
R15485,BGSDAA5700C5BD731D3
R15485,BGSE47A4516428E4629
R15486,BGSF2051F095B214347
R15486,BGS02687A849CB539B5
R15486,BGS35C60DC178824616
R15486,BGSD7F127BC95EDA925
R15487,BGS712C9639B0AB9D70
R15487,BGS0EAAD7BE807BA905
R15487,BGS024B16558F6497D7
R15487,BGSE59ECF2B8EA0D6AE
R15488,BGS0105BCE4D3FF2F7B
R15488,BGS0BBE90A9C5DADCE5
R15489,BGS48C6287936EBA469
R15489,BGS7296AE6F05E60A25
R15489,BGSE77086640DD0B9D1
R15490,BGS4278674B361B13D7
R15490,BGSE93914D3CA5D2F57
R15490,BGSC1F03AFB49E88325
R15490,BGS3F1DCB0F017243B3
R15491,BGS1D20E04806038221
R15491,BGSC9B227E0C48A30A0
R15491,BGSC1A85CC45A67B353
R15491,BGSF41281426AB7324A
R15491,BGSA874A04AC5063111
R15492,BGS7232498BBDBF6091
R15492,BGS3438F1C77A84CB0F
R15493,BGS432981F7CAD943ED
R15493,BGSCF90D3235D748406
R15493,BGSB592D1478AB9A838
R15493,BGS4B963FDF85A89D76
R15493,BGS4C106FB8AD1478B9
R15494,BGSD12D78D927DAD687
R15494,BGSB7C783933D999613
R15494,BGS926290A7E9E3FBAE
R15494,BGS615EB7CAE6B1CECB
R15494,BGS5179E3C7BF025547
R15495,BGS8498BD9435EDF200
R15495,BGS5AF73EC95AC56C68
R15495,BGS5DA1A24E211B8CCE
R15495,BGSCE22B8C979014081
R15495,BGSFFF5B59D42B5F424
R15496,BGSA99CE9BE2C9E55A0
R15496,BGS5B02A4469F249F06
R15497,BGS50231EF1CEEA9215
R15497,BGS6DC4FBD52D0D3FCD
R15497,BGSB0EE6492F51265A4
R15498,BGS3F722C9E34811D3E
R15498,BGSB86A18DF6625CF52
R15498,BGS3C027A318A94ECF7
R15498,BGSF577934320E7CEA9
R15498,BGS037E05DBB7E31948
R15499,BGS97C323C2220568C0
R15499,BGS2C07B5ED5015B6F6
R15500,BGS413C4C040C717ACD
R15500,BGSAFE5732E4173E935
R15500,BGSCB6DA8A95367FA52
R15500,BGSAD2A07447E4CD004
R15501,BGSF4E7777B25BB3517
R15501,BGSD3FB52B2CF7BDA74
R15502,BGS50E9BE32B7A2BDDA
R15502,BGSB06CB2C52ABD3D16
R15502,BGSAC6D27E2EBC4A40E
R15502,BGS31073C00BF0BB75C
R15503,BGSCB41476D8746EC00
R15503,BGS4C7553A5D3236BFA
R15503,BGS66EFF63B467EE973
R15503,BGS2E93A20D731DCF65
R15503,BGSAA06480CD351AF4D
R15504,BGSBCB1B2D107B5953E
R15504,BGS30491D87CCDDDC35
R15504,BGS50F46974C0F1E0CB
R15504,BGSC0A58A0F46B8CA57
R15505,BGSC55CFD031373E536
R15505,BGS3BBBDFE8282A820E
R15505,BGS84A63FDD7BD755B7
R15506,BGS2A6D7F1C1187E4B5
R15506,BGS68C5DD7C521684F9
R15507,BGS7AAE6A8635BFE34A
R15507,BGS40F924FAA92348FA
R15507,BGS86FDEB948FE5D39C
R15507,BGS8FD24AE8A7744BB2
R15508,BGS88E5E726468FCCA0
R15508,BGSEB0F679AAEACD2B4
R15508,BGS5D1C5045D9CC569B
R15509,BGS0F165A6D2A77CF8F
R15509,BGSFD25794E0FE4C608
R15509,BGSAAAF06C3BF7A31F6
R15509,BGSABD2522C3D5E1314
R15510,BGS83A86BACE658D616
R15510,BGSC8CC384E88FB265C
R15511,BGS279A183D2BE8FD32
R15511,BGS8976A01B1ECA958C
R15512,BGS8F2940ED4B16362E
R15512,BGSC8B856754951F140
R15512,BGS862502DE4FBEE34E
R15513,BGSE962D427B69568B4
R15513,BGS3C098C8684DC5628
R15514,BGS11A1CA024467B5A9
R15514,BGSCFAF4A93F8F48E6A
R15514,BGSEA1BC99B2FD23BD8
R15515,BGSAA1AD395931E7C5E
R15515,BGS9ADE2CF674C10AE6
R15515,BGSDE3204EE7145E6A2
R15515,BGS22BA61A5E93F5492
R15516,BGSED6ACC9AA1F0B8BF
R15516,BGSCB47E3A62FE5CC28
R15517,BGS3DDC4C723043000A
R15517,BGS9435765B746F8725
R15517,BGS4132605D4B34AC05
R15518,BGS02FB53AC43D7493C
R15518,BGSFFE480DFA50005ED
R15518,BGS6DAC93DDF0549B81
R15518,BGS9C12750CE5BA93A2
R15518,BGS4ACE5A7574DE553F
R15519,BGS16EC7423B5118E2D
R15519,BGS839399F0012E703F
R15519,BGSC4B063C4083072EC
R15519,BGSFA2193129127475D
R15520,BGS8050BA36DD7C06D8
R15520,BGSE210006DA2A099FF
R15521,BGS176041F92AB264DE
R15521,BGSD5FE1D97FF58A637
R15521,BGS240C7725ECA6EF17
R15522,BGSBF406024CBC5EDE7
R15522,BGSBCF0D3F1A443685B
R15522,BGSB5AF084443B71FF8
R15522,BGSBEC81B93C8A44477
R15522,BGS9F9F09C1FC4CE244
R15523,BGS3E11A78AB12F4D7C
R15523,BGS3F75A2C2D8AFECE6
R15523,BGSE6F9D5546B4EDF3E
R15524,BGS28E3785C7F9563C1
R15524,BGSC7226C35D6B1A6C7
R15525,BGS45C81D482BAEA105
R15525,BGS4F3010730A956C26
R15525,BGS5DC8214884A2B5E4
R15526,BGSCF42E054288C9C31
R15526,BGS1F1DDD329F91160A
R15526,BGS853E6294E0E8D33D
R15527,BGSD88E7F6B3B79449E
R15527,BGSBDCAA00A3849B8E3
R15527,BGS46C5F8B62F0247D7
R15527,BGS672F29E0776BFC13
R15528,BGS55BA75850AD8E99C
R15528,BGS8307DDA3B43452E7
R15528,BGSB43FADFECD5E9D61
R15528,BGS37297D97A918161F
R15528,BGS0E3A6CA0E70C5FC3
R15529,BGSA355091C410F4501
R15529,BGSF52B285BA11B7128
R15529,BGS00873EACCDEED5F0
R15529,BGS4AC7D8B49188738B
R15529,BGS1965790316847FC7
R15530,BGSCE396039929D3C35
R15530,BGS2CB40CD02A32B4F7
R15530,BGSE4A5FF786D0E061D
R15530,BGS0FE8FCE8D5B1561F
R15531,BGSC497B2882F6DA7B3
R15531,BGS49C49434542E993C
R15532,BGS7D8B7B494D842F04
R15532,BGS22F792C132301309
R15532,BGS62D10144CED37326
